car,model,type,category,sub category,price,multi allowed,base price of car,description,image,swatch color,is default
2026 Lincoln Corsair®,Corsair Premiere,Exterior Color,Paint,Crystal White Metallic Clearcoat,750.0,false,39985,,https://build.ford.com/dig/Lincoln/Corsair/2026/HD-TILE-ACC%5BEXTBCK%5D/Image%5B%7CLincoln%7CCorsair%7C2026%7C1%7C1.%7C100A...PA3...89E.50E.64C.STD.%5D/EXT/1/vehicle.png,"rgba(205, 212, 217, 1)",false
2026 Lincoln Corsair®,Corsair Premiere,Exterior Color,Paint,Pristine White Metallic Tri-Coat,750.0,false,39985,,https://build.ford.com/dig/Lincoln/Corsair/2026/HD-TILE-ACC%5BEXTBCK%5D/Image%5B%7CLincoln%7CCorsair%7C2026%7C1%7C1.%7C100A...PAZ...89E.50E.64C.STD.%5D/EXT/1/vehicle.png,"rgba(230, 229, 225, 1)",false
2026 Lincoln Corsair®,Corsair Premiere,Exterior Color,Paint,Red Carpet Metallic Tinted Clearcoat,750.0,false,39985,,https://build.ford.com/dig/Lincoln/Corsair/2026/HD-TILE-ACC%5BEXTBCK%5D/Image%5B%7CLincoln%7CCorsair%7C2026%7C1%7C1.%7C100A...PD4...89E.50E.64C.STD.%5D/EXT/1/vehicle.png,"rgba(159, 0, 4, 1)",false
2026 Lincoln Corsair®,Corsair Premiere,Exterior Color,Paint,Asher Gray Metallic Clearcoat,750.0,false,39985,,https://build.ford.com/dig/Lincoln/Corsair/2026/HD-TILE-ACC%5BEXTBCK%5D/Image%5B%7CLincoln%7CCorsair%7C2026%7C1%7C1.%7C100A...PM7...89E.50E.64C.STD.%5D/EXT/1/vehicle.png,"rgba(83, 83, 86, 1)",false
2026 Lincoln Corsair®,Corsair Premiere,Exterior Color,Paint,Whisper Blue Metallic Clearcoat,750.0,false,39985,,https://build.ford.com/dig/Lincoln/Corsair/2026/HD-TILE-ACC%5BEXTBCK%5D/Image%5B%7CLincoln%7CCorsair%7C2026%7C1%7C1.%7C100A...PK1...89E.50E.64C.STD.%5D/EXT/1/vehicle.png,"rgba(68, 91, 114, 1)",false
2026 Lincoln Corsair®,Corsair Premiere,Exterior Color,Paint,Harbor Gray Metallic Clearcoat,750.0,false,39985,,https://build.ford.com/dig/Lincoln/Corsair/2026/HD-TILE-ACC%5BEXTBCK%5D/Image%5B%7CLincoln%7CCorsair%7C2026%7C1%7C1.%7C100A...PT9...89E.50E.64C.STD.%5D/EXT/1/vehicle.png,"rgba(74, 68, 58, 1)",false
2026 Lincoln Corsair®,Corsair Premiere,Exterior Color,Paint,Infinite Black Metallic Clearcoat,0,false,39985,,https://build.ford.com/dig/Lincoln/Corsair/2026/HD-TILE-ACC%5BEXTBCK%5D/Image%5B%7CLincoln%7CCorsair%7C2026%7C1%7C1.%7C100A...PUM...89E.50E.64C.STD.%5D/EXT/1/vehicle.png,"rgba(27, 27, 29, 1)",false
2026 Lincoln Corsair®,Corsair Premiere,Equipment Collection,Package,Premiere I,0,false,39985,,,,true
2026 Lincoln Corsair®,Corsair Premiere,Equipment Collection,Package,Premiere II,3990,false,39985,,,,false
2026 Lincoln Corsair®,Corsair Premiere,Additional Package,Package,Jet Appearance Package,2500,false,39985,,,,false
2026 Lincoln Corsair®,Corsair Premiere,Additional Package,Package,Towing Package,700,false,39985,,,,false
2026 Lincoln Corsair®,Corsair Premiere,Engine,Powertrain,2.0L Turbocharged I-4 Engine with Auto Start-Stop Technology,0,false,39985,,,,true
2026 Lincoln Corsair®,Corsair Premiere,Drive Type,Powertrain,Front-Wheel Drive,0,false,39985,,,,true
2026 Lincoln Corsair®,Corsair Premiere,Drive Type,Powertrain,All-Wheel Drive,0,false,39985,,,,false
2026 Lincoln Corsair®,Corsair Premiere,Transmission,Powertrain,Eight-Speed Automatic Transmission with SelectShift® Capability,0,false,39985,,,,true
2026 Lincoln Corsair®,Corsair Premiere,Wheels,Exterior,"18"" Warm Painted Alloy Wheels",0,false,39985,,,,true
2026 Lincoln Corsair®,Corsair Premiere,Wheels,Exterior,"18"" Bright Machined Aluminum Wheels with Dark Tarnish Finish",500,false,39985,,,,false
2026 Lincoln Corsair®,Corsair Premiere,Wheels,Exterior,20” Black Aluminum Wheels,0,false,39985,,,,false
2026 Lincoln Corsair®,Corsair Premiere,Wheels,Exterior,19” Bright Machined Aluminum Wheels with Dark Tarnish Premium Paint,0,false,39985,,,,false
2026 Lincoln Corsair®,Corsair Premiere,Exterior Option,Exterior,"17"" Mini Spare Wheel with Spare Tire – T155/70D17",250,false,39985,,,,false
2026 Lincoln Corsair®,Corsair Premiere,Exterior Option,Exterior,Panoramic Vista Roof® with Power Shade,0,false,39985,,,,false
2026 Lincoln Corsair®,Corsair Premiere,Interior Color,Interior,Ebony,0,false,39985,,,"rgba(27, 27, 29, 1)",true
2026 Lincoln Corsair®,Corsair Premiere,Interior Color,Interior,Light Smoked Truffle,0,false,39985,,,"rgba(179, 170, 164, 1)",false
2026 Lincoln Corsair®,Corsair Premiere,Interior Color,Interior,Medium Smoked Truffle,0,false,39985,,,"rgba(91, 90, 84, 1)",false
2026 Lincoln Corsair®,Corsair Premiere,Interior Option,Interior,All-Weather Floor Liners with Front and Rear Carpet Floor Mats,200,false,39985,,,,false
2026 Lincoln Corsair®,Corsair Premiere,Interior Option,Interior,Rear Removable Package Tray,175,false,39985,,,,false
2026 Lincoln Corsair®,Corsair Premiere,Interior Option,Interior,All-Weather Floor Liners without Front and Rear Carpet Floor Mats,160,false,39985,,,,false
2026 Lincoln Corsair®,Corsair Premiere,Interior Option,Interior,Cargo Area Protector,125,false,39985,,,,false
2026 Lincoln Corsair®,Corsair Premiere,Interior Option,Interior,Cargo Organizer – Soft-Side Large Pop-Up with Logo,125,false,39985,,,,false
2026 Lincoln Corsair®,Corsair Premiere,Interior Option,Interior,Roadside Assistance Kit,80,false,39985,,,,false
2026 Lincoln Corsair®,Corsair Premiere,Interior Option,Interior,First Aid Kit,60,false,39985,,,,false
2026 Lincoln Corsair®,Corsair Premiere,Tech Feature,Technology,Connected Navigation (4 years Included),0,false,39985,,,,true
2026 Lincoln Corsair®,Corsair Premiere,Tech Feature,Technology,Lincoln Co-Pilot360® 2.0,0,false,39985,,,,true
2026 Lincoln Corsair®,Corsair Premiere,Tech Feature,Technology,SiriusXM with 360L (4-year plan),400,false,39985,,,,false
2026 Lincoln Corsair®,Corsair Premiere,Tech Feature,Technology,Lincoln Co-Pilot360® Vision 2.0,0,false,39985,,,,false
2026 Lincoln Corsair®,Corsair Premiere,Audio System,Technology,Lincoln Premium Audio System,0,false,39985,,,,true
2026 Lincoln Corsair®,Corsair Premiere,Audio System,Technology,SYNC® 4,0,false,39985,,,,true
2026 Lincoln Corsair®,Corsair Premiere,ELECTRONICS - REMOTE START AND VEHICLE SECURITY,Accessory,Vehicle Security System - Ford Perimeter Plus,255,false,39985,,,,false
2026 Lincoln Corsair®,Corsair Premiere,EXTERIOR - CARGO AREA,Accessory,Changing Room/Shower - Stand Alone by Overland,319,false,39985,,,,false
2026 Lincoln Corsair®,Corsair Premiere,"EXTERIOR - COVERS, DEFLECTORS, AND PROTECTORS",Accessory,"Side Window Deflectors - Low Profile, Smoke by Husky Liners®",99,false,39985,,,,false
2026 Lincoln Corsair®,Corsair Premiere,"EXTERIOR - HITCHES, TOWING AND RECOVERY",Accessory,Trailer Hitch - 2 Inch Receiver,475,false,39985,,,,false
2026 Lincoln Corsair®,Corsair Premiere,"EXTERIOR - HITCHES, TOWING AND RECOVERY",Accessory,Trailer Hitch Wiring Harness - 4 Pin,140,false,39985,,,,false
2026 Lincoln Corsair®,Corsair Premiere,"EXTERIOR - HITCHES, TOWING AND RECOVERY",Accessory,Trailer Hitch Ball Mount - 2 1/4 Inch Rise x 4 Inch Drop x 1 Inch Dia. Hole,35,false,39985,,,,false
2026 Lincoln Corsair®,Corsair Premiere,"EXTERIOR - HITCHES, TOWING AND RECOVERY",Accessory,Trailer Hitch Ball Mount - 2 Inch Drop,35,false,39985,,,,false
2026 Lincoln Corsair®,Corsair Premiere,"EXTERIOR - HITCHES, TOWING AND RECOVERY",Accessory,"Trailer Hitch Balls - Stainless Steel, 2"" Ball, 1"" Shank",35,false,39985,,,,false
2026 Lincoln Corsair®,Corsair Premiere,"EXTERIOR - HITCHES, TOWING AND RECOVERY",Accessory,"Trailer Hitch Balls - Stainless Steel, 1 7/8 Ball, 1 Inch Shank",30,false,39985,,,,false
2026 Lincoln Corsair®,Corsair Premiere,EXTERIOR - RACKS AND CARRIERS,Accessory,Racks and Carriers by Thule - HD Crossbar System,779,false,39985,,,,false
2026 Lincoln Corsair®,Corsair Premiere,EXTERIOR - RACKS AND CARRIERS,Accessory,"Racks and Carriers by Thule - Ski/Snowboard Carrier, Rack-Mounted, Flat Top, Carries 6 Pairs of Skis or 4 Snowboards",399,false,39985,,,,false
2026 Lincoln Corsair®,Corsair Premiere,EXTERIOR - RACKS AND CARRIERS,Accessory,"Racks and Carriers by Thule - Bike Carrier, Upright, Rack Mounted, Upright",349,false,39985,,,,false
2026 Lincoln Corsair®,Corsair Premiere,INTERIOR - ASH OR COIN CUP,Accessory,Ash Cup Coin Holder - With Lighter Element,75,false,39985,,,,false
2026 Lincoln Corsair®,Corsair Premiere,INTERIOR - ASH OR COIN CUP,Accessory,Ash Cup Coin Holder - Without Lighter Element,35,false,39985,,,,false
2026 Lincoln Corsair®,Corsair Premiere,INTERIOR - COMFORT AND CONVENIENCE,Accessory,Portable Refrigerator/Freezer by Indel B,759,false,39985,,,,false
2026 Lincoln Corsair®,Corsair Premiere,INTERIOR - COMFORT AND CONVENIENCE,Accessory,Sunscreen - UVS 100 Custom,109,false,39985,,,,false
2026 Lincoln Corsair®,Corsair Premiere,INTERIOR - SAFETY\/EMERGENCY KITS,Accessory,"Battery Jump Starter by NOCO - GB-40, 1000 Amp Jump Starter",139,false,39985,,,,false
2026 Lincoln Corsair®,Corsair Premiere,INTERIOR - SAFETY\/EMERGENCY KITS,Accessory,Battery Jump Start Kit - GENIUS10,129,false,39985,,,,false
2026 Lincoln Corsair®,Corsair Premiere,INTERIOR - SAFETY\/EMERGENCY KITS,Accessory,Battery Jump Start Kit - GENIUS2,65,false,39985,,,,false
2026 Lincoln Corsair®,Corsair Premiere,INTERIOR - SAFETY\/EMERGENCY KITS,Accessory,Battery Jump Starter by NOCO - Carry Case for GB-40,29,false,39985,,,,false
2026 Lincoln Corsair®,Corsair Reserve,Exterior Color,Paint,Crystal White Metallic Clearcoat,750.0,false,47640,,https://build.ford.com/dig/Lincoln/Corsair/2026/HD-TILE-ACC%5BEXTBCK%5D/Image%5B%7CLincoln%7CCorsair%7C2026%7C1%7C1.%7C201A...PA3...89E.50D.64R.RSV.%5D/EXT/1/vehicle.png,"rgba(205, 212, 217, 1)",false
2026 Lincoln Corsair®,Corsair Reserve,Exterior Color,Paint,Pristine White Metallic Tri-Coat,750.0,false,47640,,https://build.ford.com/dig/Lincoln/Corsair/2026/HD-TILE-ACC%5BEXTBCK%5D/Image%5B%7CLincoln%7CCorsair%7C2026%7C1%7C1.%7C201A...PAZ...89E.50D.64R.RSV.%5D/EXT/1/vehicle.png,"rgba(230, 229, 225, 1)",false
2026 Lincoln Corsair®,Corsair Reserve,Exterior Color,Paint,Red Carpet Metallic Tinted Clearcoat,750.0,false,47640,,https://build.ford.com/dig/Lincoln/Corsair/2026/HD-TILE-ACC%5BEXTBCK%5D/Image%5B%7CLincoln%7CCorsair%7C2026%7C1%7C1.%7C201A...PD4...89E.50D.64R.RSV.%5D/EXT/1/vehicle.png,"rgba(159, 0, 4, 1)",false
2026 Lincoln Corsair®,Corsair Reserve,Exterior Color,Paint,Asher Gray Metallic Clearcoat,750.0,false,47640,,https://build.ford.com/dig/Lincoln/Corsair/2026/HD-TILE-ACC%5BEXTBCK%5D/Image%5B%7CLincoln%7CCorsair%7C2026%7C1%7C1.%7C201A...PM7...89E.50D.64R.RSV.%5D/EXT/1/vehicle.png,"rgba(83, 83, 86, 1)",false
2026 Lincoln Corsair®,Corsair Reserve,Exterior Color,Paint,Whisper Blue Metallic Clearcoat,750.0,false,47640,,https://build.ford.com/dig/Lincoln/Corsair/2026/HD-TILE-ACC%5BEXTBCK%5D/Image%5B%7CLincoln%7CCorsair%7C2026%7C1%7C1.%7C201A...PK1...89E.50D.64R.RSV.%5D/EXT/1/vehicle.png,"rgba(68, 91, 114, 1)",false
2026 Lincoln Corsair®,Corsair Reserve,Exterior Color,Paint,Harbor Gray Metallic Clearcoat,750.0,false,47640,,https://build.ford.com/dig/Lincoln/Corsair/2026/HD-TILE-ACC%5BEXTBCK%5D/Image%5B%7CLincoln%7CCorsair%7C2026%7C1%7C1.%7C201A...PT9...89E.50D.64R.RSV.%5D/EXT/1/vehicle.png,"rgba(74, 68, 58, 1)",false
2026 Lincoln Corsair®,Corsair Reserve,Exterior Color,Paint,Infinite Black Metallic Clearcoat,0,false,47640,,https://build.ford.com/dig/Lincoln/Corsair/2026/HD-TILE-ACC%5BEXTBCK%5D/Image%5B%7CLincoln%7CCorsair%7C2026%7C1%7C1.%7C201A...PUM...89E.50D.64R.RSV.%5D/EXT/1/vehicle.png,"rgba(27, 27, 29, 1)",false
2026 Lincoln Corsair®,Corsair Reserve,Equipment Collection,Package,Reserve II,0,false,47640,,,,true
2026 Lincoln Corsair®,Corsair Reserve,Equipment Collection,Package,Reserve III,6500,false,47640,,,,false
2026 Lincoln Corsair®,Corsair Reserve,Additional Package,Package,Jet Appearance Package,2500,false,47640,,,,false
2026 Lincoln Corsair®,Corsair Reserve,Additional Package,Package,Towing Package,700,false,47640,,,,false
2026 Lincoln Corsair®,Corsair Reserve,Engine,Powertrain,2.0L Turbocharged I-4 Engine with Auto Start-Stop Technology,0,false,47640,,,,true
2026 Lincoln Corsair®,Corsair Reserve,Drive Type,Powertrain,Front-Wheel Drive,0,false,47640,,,,true
2026 Lincoln Corsair®,Corsair Reserve,Drive Type,Powertrain,All-Wheel Drive,0,false,47640,,,,false
2026 Lincoln Corsair®,Corsair Reserve,Transmission,Powertrain,Eight-Speed Automatic Transmission with SelectShift® Capability,0,false,47640,,,,true
2026 Lincoln Corsair®,Corsair Reserve,Wheels,Exterior,19” Aluminum Bright Machined Aluminum with Magnetic Paint Wheels,0,false,47640,,,,true
2026 Lincoln Corsair®,Corsair Reserve,Wheels,Exterior,20” Bright Machined Aluminum Wheels with Black Premium Paint,1250,false,47640,,,,false
2026 Lincoln Corsair®,Corsair Reserve,Wheels,Exterior,20” Black Aluminum Wheels,0,false,47640,,,,false
2026 Lincoln Corsair®,Corsair Reserve,Exterior Option,Exterior,Panoramic Vista Roof® with Power Shade,1700,false,47640,,,,false
2026 Lincoln Corsair®,Corsair Reserve,Exterior Option,Exterior,"17"" Mini Spare Wheel with Spare Tire – T155/70D17",250,false,47640,,,,false
2026 Lincoln Corsair®,Corsair Reserve,Interior Color,Interior,Ebony,0,false,47640,,,"rgba(27, 27, 29, 1)",true
2026 Lincoln Corsair®,Corsair Reserve,Interior Color,Interior,Light Smoked Truffle,0,false,47640,,,"rgba(179, 170, 164, 1)",false
2026 Lincoln Corsair®,Corsair Reserve,Interior Color,Interior,Eternal Red,0,false,47640,,,"rgba(141, 43, 59, 1)",false
2026 Lincoln Corsair®,Corsair Reserve,Interior Color,Interior,Medium Smoked Truffle,0,false,47640,,,"rgba(91, 90, 84, 1)",false
2026 Lincoln Corsair®,Corsair Reserve,Interior Option,Interior,Star Light Metallic Appliqué,0,false,47640,,,,true
2026 Lincoln Corsair®,Corsair Reserve,Interior Option,Interior,All-Weather Floor Liners with Front and Rear Carpet Floor Mats,200,false,47640,,,,false
2026 Lincoln Corsair®,Corsair Reserve,Interior Option,Interior,Rear Removable Package Tray,175,false,47640,,,,false
2026 Lincoln Corsair®,Corsair Reserve,Interior Option,Interior,All-Weather Floor Liners without Front and Rear Carpet Floor Mats,160,false,47640,,,,false
2026 Lincoln Corsair®,Corsair Reserve,Interior Option,Interior,Cargo Area Protector,125,false,47640,,,,false
2026 Lincoln Corsair®,Corsair Reserve,Interior Option,Interior,Cargo Organizer – Soft-Side Large Pop-Up with Logo,125,false,47640,,,,false
2026 Lincoln Corsair®,Corsair Reserve,Interior Option,Interior,Roadside Assistance Kit,80,false,47640,,,,false
2026 Lincoln Corsair®,Corsair Reserve,Interior Option,Interior,First Aid Kit,60,false,47640,,,,false
2026 Lincoln Corsair®,Corsair Reserve,Interior Option,Interior,Paldao Wood Applique,0,false,47640,,,,false
2026 Lincoln Corsair®,Corsair Reserve,Interior Option,Interior,Finestra Aluminum Appliqué,0,false,47640,,,,false
2026 Lincoln Corsair®,Corsair Reserve,Interior Option,Interior,Pista Aluminum Appliqué,0,false,47640,,,,false
2026 Lincoln Corsair®,Corsair Reserve,Interior Option,Interior,Perfect Position Seats (24-Way) Power Driver and Front Passenger Seats with Active Motion,0,false,47640,,,,false
2026 Lincoln Corsair®,Corsair Reserve,Tech Feature,Technology,Connected Navigation (4 years Included),0,false,47640,,,,true
2026 Lincoln Corsair®,Corsair Reserve,Tech Feature,Technology,Lincoln Co-Pilot360® Vision 2.0,0,false,47640,,,,true
2026 Lincoln Corsair®,Corsair Reserve,Tech Feature,Technology,SiriusXM with 360L (4-year plan),400,false,47640,,,,false
2026 Lincoln Corsair®,Corsair Reserve,Tech Feature,Technology,Lincoln Co-Pilot360® Drive 2.0,0,false,47640,,,,false
2026 Lincoln Corsair®,Corsair Reserve,Tech Feature,Technology,BlueCruise Hands-Free Highway Driving (4-years Included),0,false,47640,,,,false
2026 Lincoln Corsair®,Corsair Reserve,Audio System,Technology,Lincoln Premium Audio System,0,false,47640,,,,true
2026 Lincoln Corsair®,Corsair Reserve,Audio System,Technology,SYNC® 4,0,false,47640,,,,true
2026 Lincoln Corsair®,Corsair Reserve,Audio System,Technology,Revel® Audio System,0,false,47640,,,,false
2026 Lincoln Corsair®,Corsair Reserve,ELECTRONICS - REMOTE START AND VEHICLE SECURITY,Accessory,Vehicle Security System - Ford Perimeter Plus,255,false,47640,,,,false
2026 Lincoln Corsair®,Corsair Reserve,EXTERIOR - CARGO AREA,Accessory,Changing Room/Shower - Stand Alone by Overland,319,false,47640,,,,false
2026 Lincoln Corsair®,Corsair Reserve,"EXTERIOR - COVERS, DEFLECTORS, AND PROTECTORS",Accessory,"Side Window Deflectors - Low Profile, Smoke by Husky Liners®",99,false,47640,,,,false
2026 Lincoln Corsair®,Corsair Reserve,"EXTERIOR - HITCHES, TOWING AND RECOVERY",Accessory,Trailer Hitch - 2 Inch Receiver,475,false,47640,,,,false
2026 Lincoln Corsair®,Corsair Reserve,"EXTERIOR - HITCHES, TOWING AND RECOVERY",Accessory,Trailer Hitch Wiring Harness - 4 Pin,140,false,47640,,,,false
2026 Lincoln Corsair®,Corsair Reserve,"EXTERIOR - HITCHES, TOWING AND RECOVERY",Accessory,Trailer Hitch Ball Mount - 2 1/4 Inch Rise x 4 Inch Drop x 1 Inch Dia. Hole,35,false,47640,,,,false
2026 Lincoln Corsair®,Corsair Reserve,"EXTERIOR - HITCHES, TOWING AND RECOVERY",Accessory,Trailer Hitch Ball Mount - 2 Inch Drop,35,false,47640,,,,false
2026 Lincoln Corsair®,Corsair Reserve,"EXTERIOR - HITCHES, TOWING AND RECOVERY",Accessory,"Trailer Hitch Balls - Stainless Steel, 2"" Ball, 1"" Shank",35,false,47640,,,,false
2026 Lincoln Corsair®,Corsair Reserve,"EXTERIOR - HITCHES, TOWING AND RECOVERY",Accessory,"Trailer Hitch Balls - Stainless Steel, 1 7/8 Ball, 1 Inch Shank",30,false,47640,,,,false
2026 Lincoln Corsair®,Corsair Reserve,EXTERIOR - RACKS AND CARRIERS,Accessory,Racks and Carriers by Thule - HD Crossbar System,779,false,47640,,,,false
2026 Lincoln Corsair®,Corsair Reserve,EXTERIOR - RACKS AND CARRIERS,Accessory,"Racks and Carriers by Thule - Ski/Snowboard Carrier, Rack-Mounted, Flat Top, Carries 6 Pairs of Skis or 4 Snowboards",399,false,47640,,,,false
2026 Lincoln Corsair®,Corsair Reserve,EXTERIOR - RACKS AND CARRIERS,Accessory,"Racks and Carriers by Thule - Bike Carrier, Upright, Rack Mounted, Upright",349,false,47640,,,,false
2026 Lincoln Corsair®,Corsair Reserve,INTERIOR - ASH OR COIN CUP,Accessory,Ash Cup Coin Holder - With Lighter Element,75,false,47640,,,,false
2026 Lincoln Corsair®,Corsair Reserve,INTERIOR - ASH OR COIN CUP,Accessory,Ash Cup Coin Holder - Without Lighter Element,35,false,47640,,,,false
2026 Lincoln Corsair®,Corsair Reserve,INTERIOR - COMFORT AND CONVENIENCE,Accessory,Portable Refrigerator/Freezer by Indel B,759,false,47640,,,,false
2026 Lincoln Corsair®,Corsair Reserve,INTERIOR - COMFORT AND CONVENIENCE,Accessory,Sunscreen - UVS 100 Custom,109,false,47640,,,,false
2026 Lincoln Corsair®,Corsair Reserve,INTERIOR - SAFETY\/EMERGENCY KITS,Accessory,"Battery Jump Starter by NOCO - GB-40, 1000 Amp Jump Starter",139,false,47640,,,,false
2026 Lincoln Corsair®,Corsair Reserve,INTERIOR - SAFETY\/EMERGENCY KITS,Accessory,Battery Jump Start Kit - GENIUS10,129,false,47640,,,,false
2026 Lincoln Corsair®,Corsair Reserve,INTERIOR - SAFETY\/EMERGENCY KITS,Accessory,Battery Jump Start Kit - GENIUS2,65,false,47640,,,,false
2026 Lincoln Corsair®,Corsair Reserve,INTERIOR - SAFETY\/EMERGENCY KITS,Accessory,Battery Jump Starter by NOCO - Carry Case for GB-40,29,false,47640,,,,false
2026 Lincoln Corsair®,Corsair Grand Touring,Exterior Color,Paint,Crystal White Metallic Clearcoat,750.0,false,54365,,https://build.ford.com/dig/Lincoln/Corsair/2026/HD-TILE-ACC%5BEXTBCK%5D/Image%5B%7CLincoln%7CCorsair%7C2026%7C1%7C1.%7C300A...PA3...89E.43M.50D.642.GRT.%5D/EXT/1/vehicle.png,"rgba(205, 212, 217, 1)",false
2026 Lincoln Corsair®,Corsair Grand Touring,Exterior Color,Paint,Pristine White Metallic Tri-Coat,750.0,false,54365,,https://build.ford.com/dig/Lincoln/Corsair/2026/HD-TILE-ACC%5BEXTBCK%5D/Image%5B%7CLincoln%7CCorsair%7C2026%7C1%7C1.%7C300A...PAZ...89E.43M.50D.642.GRT.%5D/EXT/1/vehicle.png,"rgba(230, 229, 225, 1)",false
2026 Lincoln Corsair®,Corsair Grand Touring,Exterior Color,Paint,Red Carpet Metallic Tinted Clearcoat,750.0,false,54365,,https://build.ford.com/dig/Lincoln/Corsair/2026/HD-TILE-ACC%5BEXTBCK%5D/Image%5B%7CLincoln%7CCorsair%7C2026%7C1%7C1.%7C300A...PD4...89E.43M.50D.642.GRT.%5D/EXT/1/vehicle.png,"rgba(159, 0, 4, 1)",false
2026 Lincoln Corsair®,Corsair Grand Touring,Exterior Color,Paint,Asher Gray Metallic Clearcoat,750.0,false,54365,,https://build.ford.com/dig/Lincoln/Corsair/2026/HD-TILE-ACC%5BEXTBCK%5D/Image%5B%7CLincoln%7CCorsair%7C2026%7C1%7C1.%7C300A...PM7...89E.43M.50D.642.GRT.%5D/EXT/1/vehicle.png,"rgba(83, 83, 86, 1)",false
2026 Lincoln Corsair®,Corsair Grand Touring,Exterior Color,Paint,Whisper Blue Metallic Clearcoat,750.0,false,54365,,https://build.ford.com/dig/Lincoln/Corsair/2026/HD-TILE-ACC%5BEXTBCK%5D/Image%5B%7CLincoln%7CCorsair%7C2026%7C1%7C1.%7C300A...PK1...89E.43M.50D.642.GRT.%5D/EXT/1/vehicle.png,"rgba(68, 91, 114, 1)",false
2026 Lincoln Corsair®,Corsair Grand Touring,Exterior Color,Paint,Harbor Gray Metallic Clearcoat,750.0,false,54365,,https://build.ford.com/dig/Lincoln/Corsair/2026/HD-TILE-ACC%5BEXTBCK%5D/Image%5B%7CLincoln%7CCorsair%7C2026%7C1%7C1.%7C300A...PT9...89E.43M.50D.642.GRT.%5D/EXT/1/vehicle.png,"rgba(74, 68, 58, 1)",false
2026 Lincoln Corsair®,Corsair Grand Touring,Exterior Color,Paint,Infinite Black Metallic Clearcoat,0,false,54365,,https://build.ford.com/dig/Lincoln/Corsair/2026/HD-TILE-ACC%5BEXTBCK%5D/Image%5B%7CLincoln%7CCorsair%7C2026%7C1%7C1.%7C300A...PUM...89E.43M.50D.642.GRT.%5D/EXT/1/vehicle.png,"rgba(27, 27, 29, 1)",false
2026 Lincoln Corsair®,Corsair Grand Touring,Equipment Collection,Package,Grand Touring I,0,false,54365,,,,true
2026 Lincoln Corsair®,Corsair Grand Touring,Equipment Collection,Package,Grand Touring III,8675,false,54365,,,,false
2026 Lincoln Corsair®,Corsair Grand Touring,Equipment Collection,Package,Grand Touring II,2940,false,54365,,,,false
2026 Lincoln Corsair®,Corsair Grand Touring,Additional Package,Package,Jet Appearance Package,2500,false,54365,,,,false
2026 Lincoln Corsair®,Corsair Grand Touring,Additional Package,Package,Towing Package,700,false,54365,,,,false
2026 Lincoln Corsair®,Corsair Grand Touring,Engine,Powertrain,2.5L i-VCT Atkinson I-4 Plug-In Hybrid Engine with eRAD,0,false,54365,,,,true
2026 Lincoln Corsair®,Corsair Grand Touring,Drive Type,Powertrain,All-Wheel Drive,0,false,54365,,,,true
2026 Lincoln Corsair®,Corsair Grand Touring,Transmission,Powertrain,eCVT Automatic Transmission (HF45) with SelectShift® Capability,0,false,54365,,,,true
2026 Lincoln Corsair®,Corsair Grand Touring,Wheels,Exterior,19” Bright Machined Aluminum Wheels with Dark Tarnish Premium Paint,0,false,54365,,,,true
2026 Lincoln Corsair®,Corsair Grand Touring,Wheels,Exterior,20” Bright Machined Aluminum Wheels with Black Premium Paint,1250,false,54365,,,,false
2026 Lincoln Corsair®,Corsair Grand Touring,Wheels,Exterior,20” Black Aluminum Wheels,0,false,54365,,,,false
2026 Lincoln Corsair®,Corsair Grand Touring,Interior Color,Interior,Ebony,0,false,54365,,,"rgba(27, 27, 29, 1)",true
2026 Lincoln Corsair®,Corsair Grand Touring,Interior Color,Interior,Light Smoked Truffle,0,false,54365,,,"rgba(179, 170, 164, 1)",false
2026 Lincoln Corsair®,Corsair Grand Touring,Interior Color,Interior,Eternal Red,0,false,54365,,,"rgba(141, 43, 59, 1)",false
2026 Lincoln Corsair®,Corsair Grand Touring,Interior Color,Interior,Medium Smoked Truffle,0,false,54365,,,"rgba(91, 90, 84, 1)",false
2026 Lincoln Corsair®,Corsair Grand Touring,Interior Option,Interior,Star Light Metallic Appliqué,0,false,54365,,,,true
2026 Lincoln Corsair®,Corsair Grand Touring,Interior Option,Interior,All-Weather Floor Liners with Front and Rear Carpet Floor Mats,200,false,54365,,,,false
2026 Lincoln Corsair®,Corsair Grand Touring,Interior Option,Interior,Rear Removable Package Tray,175,false,54365,,,,false
2026 Lincoln Corsair®,Corsair Grand Touring,Interior Option,Interior,All-Weather Floor Liners without Front and Rear Carpet Floor Mats,160,false,54365,,,,false
2026 Lincoln Corsair®,Corsair Grand Touring,Interior Option,Interior,Cargo Area Protector,125,false,54365,,,,false
2026 Lincoln Corsair®,Corsair Grand Touring,Interior Option,Interior,Cargo Organizer – Soft-Side Large Pop-Up with Logo,125,false,54365,,,,false
2026 Lincoln Corsair®,Corsair Grand Touring,Interior Option,Interior,Roadside Assistance Kit,80,false,54365,,,,false
2026 Lincoln Corsair®,Corsair Grand Touring,Interior Option,Interior,First Aid Kit,60,false,54365,,,,false
2026 Lincoln Corsair®,Corsair Grand Touring,Interior Option,Interior,Paldao Wood Applique,0,false,54365,,,,false
2026 Lincoln Corsair®,Corsair Grand Touring,Interior Option,Interior,Finestra Aluminum Appliqué,0,false,54365,,,,false
